state_fips,state,state_abbr,zipcode,county,city,url
6,California,CA,94901,Marin,San rafael,https://www.countyhealthrankings.org/app/california/2021/rankings/marin/county/outcomes/overall/snapshot
6,California,CA,94922,Sonoma,Bodega,https://www.countyhealthrankings.org/app/california/2021/rankings/sonoma/county/outcomes/overall/snapshot
6,California,CA,95023,San Benito,Hollister,https://www.countyhealthrankings.org/app/california/2021/rankings/san-benito/county/outcomes/overall/snapshot
6,California,CA,95202,San Joaquin,Stockton,https://www.countyhealthrankings.org/app/california/2021/rankings/san-joaquin/county/outcomes/overall/snapshot
6,California,CA,95221,Calaveras,Altaville,https://www.countyhealthrankings.org/app/california/2021/rankings/calaveras/county/outcomes/overall/snapshot
6,California,CA,95305,Tuolumne,Big oak flat,https://www.countyhealthrankings.org/app/california/2021/rankings/tuolumne/county/outcomes/overall/snapshot
6,California,CA,95307,Stanislaus,Ceres,https://www.countyhealthrankings.org/app/california/2021/rankings/stanislaus/county/outcomes/overall/snapshot
6,California,CA,95410,Mendocino,Albion,https://www.countyhealthrankings.org/app/california/2021/rankings/mendocino/county/outcomes/overall/snapshot
6,California,CA,95422,Lake,Clearlake,https://www.countyhealthrankings.org/app/california/2021/rankings/lake/county/outcomes/overall/snapshot
6,California,CA,95501,Humboldt,Eureka,https://www.countyhealthrankings.org/app/california/2021/rankings/humboldt/county/outcomes/overall/snapshot
6,California,CA,95527,Trinity,Burnt ranch,https://www.countyhealthrankings.org/app/california/2021/rankings/trinity/county/outcomes/overall/snapshot
6,California,CA,95531,Del Norte,Crescent city,https://www.countyhealthrankings.org/app/california/2021/rankings/del-norte/county/outcomes/overall/snapshot
6,California,CA,95568,Siskiyou,Somes bar,https://www.countyhealthrankings.org/app/california/2021/rankings/siskiyou/county/outcomes/overall/snapshot
6,California,CA,95601,Amador,Amador city,https://www.countyhealthrankings.org/app/california/2021/rankings/amador/county/outcomes/overall/snapshot
6,California,CA,95602,Placer,Auburn,https://www.countyhealthrankings.org/app/california/2021/rankings/placer/county/outcomes/overall/snapshot
6,California,CA,95605,Yolo,Bryte,https://www.countyhealthrankings.org/app/california/2021/rankings/yolo/county/outcomes/overall/snapshot
6,California,CA,95608,Sacramento,Carmichael,https://www.countyhealthrankings.org/app/california/2021/rankings/sacramento/county/outcomes/overall/snapshot
6,California,CA,95613,El Dorado,Coloma,https://www.countyhealthrankings.org/app/california/2021/rankings/el-dorado/county/outcomes/overall/snapshot
6,California,CA,95646,Alpine,Kirkwood,https://www.countyhealthrankings.org/app/california/2021/rankings/alpine/county/outcomes/overall/snapshot
6,California,CA,95659,Sutter,Trowbridge,https://www.countyhealthrankings.org/app/california/2021/rankings/sutter/county/outcomes/overall/snapshot
6,California,CA,95692,Yuba,Wheatland,https://www.countyhealthrankings.org/app/california/2021/rankings/yuba/county/outcomes/overall/snapshot
6,California,CA,95912,Colusa,Arbuckle,https://www.countyhealthrankings.org/app/california/2021/rankings/colusa/county/outcomes/overall/snapshot
6,California,CA,95913,Glenn,Artois,https://www.countyhealthrankings.org/app/california/2021/rankings/glenn/county/outcomes/overall/snapshot
6,California,CA,95914,Butte,Bangor,https://www.countyhealthrankings.org/app/california/2021/rankings/butte/county/outcomes/overall/snapshot
6,California,CA,95923,Plumas,Canyondam,https://www.countyhealthrankings.org/app/california/2021/rankings/plumas/county/outcomes/overall/snapshot
6,California,CA,96001,Shasta,Redding,https://www.countyhealthrankings.org/app/california/2021/rankings/shasta/county/outcomes/overall/snapshot
6,California,CA,96006,Modoc,Adin,https://www.countyhealthrankings.org/app/california/2021/rankings/modoc/county/outcomes/overall/snapshot
6,California,CA,96009,Lassen,Bieber,https://www.countyhealthrankings.org/app/california/2021/rankings/lassen/county/outcomes/overall/snapshot
6,California,CA,96021,Tehama,Corning,https://www.countyhealthrankings.org/app/california/2021/rankings/tehama/county/outcomes/overall/snapshot
8,Colorado,CO,80010,Adams,Aurora,https://www.countyhealthrankings.org/app/colorado/2021/rankings/adams/county/outcomes/overall/snapshot
8,Colorado,CO,80011,Arapahoe,Aurora,https://www.countyhealthrankings.org/app/colorado/2021/rankings/arapahoe/county/outcomes/overall/snapshot
8,Colorado,CO,80020,Boulder,Broomfield,https://www.countyhealthrankings.org/app/colorado/2021/rankings/boulder/county/outcomes/overall/snapshot
8,Colorado,CO,80101,Elbert,Agate,https://www.countyhealthrankings.org/app/colorado/2021/rankings/elbert/county/outcomes/overall/snapshot
8,Colorado,CO,80104,Douglas,Castle rock,https://www.countyhealthrankings.org/app/colorado/2021/rankings/douglas/county/outcomes/overall/snapshot
8,Colorado,CO,80106,El Paso,Elbert,https://www.countyhealthrankings.org/app/colorado/2021/rankings/el-paso/county/outcomes/overall/snapshot
8,Colorado,CO,80202,Denver,Denver,https://www.countyhealthrankings.org/app/colorado/2021/rankings/denver/county/outcomes/overall/snapshot
8,Colorado,CO,80420,Park,Alma,https://www.countyhealthrankings.org/app/colorado/2021/rankings/park/county/outcomes/overall/snapshot
8,Colorado,CO,80422,Gilpin,Black hawk,https://www.countyhealthrankings.org/app/colorado/2021/rankings/gilpin/county/outcomes/overall/snapshot
8,Colorado,CO,80423,Eagle,Bond,https://www.countyhealthrankings.org/app/colorado/2021/rankings/eagle/county/outcomes/overall/snapshot
8,Colorado,CO,80424,Summit,Breckenridge,https://www.countyhealthrankings.org/app/colorado/2021/rankings/summit/county/outcomes/overall/snapshot
8,Colorado,CO,80428,Routt,Clark,https://www.countyhealthrankings.org/app/colorado/2021/rankings/routt/county/outcomes/overall/snapshot
8,Colorado,CO,80436,Clear Creek,Dumont,https://www.countyhealthrankings.org/app/colorado/2021/rankings/clear-creek/county/outcomes/overall/snapshot
8,Colorado,CO,80442,Grand,Fraser,https://www.countyhealthrankings.org/app/colorado/2021/rankings/grand/county/outcomes/overall/snapshot
8,Colorado,CO,80504,Weld,Longmont,https://www.countyhealthrankings.org/app/colorado/2021/rankings/weld/county/outcomes/overall/snapshot
8,Colorado,CO,80512,Larimer,Bellvue,https://www.countyhealthrankings.org/app/colorado/2021/rankings/larimer/county/outcomes/overall/snapshot
8,Colorado,CO,80737,Sedgwick,Julesburg,https://www.countyhealthrankings.org/app/colorado/2021/rankings/sedgwick/county/outcomes/overall/snapshot
8,Colorado,CO,80802,Cheyenne,Arapahoe,https://www.countyhealthrankings.org/app/colorado/2021/rankings/cheyenne/county/outcomes/overall/snapshot
8,Colorado,CO,80805,Kit Carson,Bethune,https://www.countyhealthrankings.org/app/colorado/2021/rankings/kit-carson/county/outcomes/overall/snapshot
8,Colorado,CO,80813,Teller,Cripple creek,https://www.countyhealthrankings.org/app/colorado/2021/rankings/teller/county/outcomes/overall/snapshot
8,Colorado,CO,81001,Pueblo,Pueblo,https://www.countyhealthrankings.org/app/colorado/2021/rankings/pueblo/county/outcomes/overall/snapshot
8,Colorado,CO,81020,Las Animas,Aguilar,https://www.countyhealthrankings.org/app/colorado/2021/rankings/las-animas/county/outcomes/overall/snapshot
8,Colorado,CO,81021,Kiowa,Arlington,https://www.countyhealthrankings.org/app/colorado/2021/rankings/kiowa/county/outcomes/overall/snapshot
8,Colorado,CO,81029,Baca,Campo,https://www.countyhealthrankings.org/app/colorado/2021/rankings/baca/county/outcomes/overall/snapshot
8,Colorado,CO,81030,Otero,Cheraw,https://www.countyhealthrankings.org/app/colorado/2021/rankings/otero/county/outcomes/overall/snapshot
8,Colorado,CO,81033,Crowley,Crowley,https://www.countyhealthrankings.org/app/colorado/2021/rankings/crowley/county/outcomes/overall/snapshot
8,Colorado,CO,81040,Huerfano,Farisita,https://www.countyhealthrankings.org/app/colorado/2021/rankings/huerfano/county/outcomes/overall/snapshot
8,Colorado,CO,81041,Prowers,Granada,https://www.countyhealthrankings.org/app/colorado/2021/rankings/prowers/county/outcomes/overall/snapshot
8,Colorado,CO,81044,Bent,Caddoa,https://www.countyhealthrankings.org/app/colorado/2021/rankings/bent/county/outcomes/overall/snapshot
8,Colorado,CO,81101,Alamosa,Alamosa,https://www.countyhealthrankings.org/app/colorado/2021/rankings/alamosa/county/outcomes/overall/snapshot
8,Colorado,CO,81120,Conejos,Antonito,https://www.countyhealthrankings.org/app/colorado/2021/rankings/conejos/county/outcomes/overall/snapshot
8,Colorado,CO,81121,Archuleta,Arboles,https://www.countyhealthrankings.org/app/colorado/2021/rankings/archuleta/county/outcomes/overall/snapshot
8,Colorado,CO,81122,La Plata,Bayfield,https://www.countyhealthrankings.org/app/colorado/2021/rankings/la-plata/county/outcomes/overall/snapshot
8,Colorado,CO,81123,Costilla,Blanca,https://www.countyhealthrankings.org/app/colorado/2021/rankings/costilla/county/outcomes/overall/snapshot
8,Colorado,CO,81125,Saguache,Center,https://www.countyhealthrankings.org/app/colorado/2021/rankings/saguache/county/outcomes/overall/snapshot
8,Colorado,CO,81130,Mineral,Creede,https://www.countyhealthrankings.org/app/colorado/2021/rankings/mineral/county/outcomes/overall/snapshot
8,Colorado,CO,81132,Rio Grande,La garita,https://www.countyhealthrankings.org/app/colorado/2021/rankings/rio-grande/county/outcomes/overall/snapshot
8,Colorado,CO,81201,Chaffee,Salida,https://www.countyhealthrankings.org/app/colorado/2021/rankings/chaffee/county/outcomes/overall/snapshot
8,Colorado,CO,81210,Gunnison,Almont,https://www.countyhealthrankings.org/app/colorado/2021/rankings/gunnison/county/outcomes/overall/snapshot
8,Colorado,CO,81212,Fremont,Canon city,https://www.countyhealthrankings.org/app/colorado/2021/rankings/fremont/county/outcomes/overall/snapshot
8,Colorado,CO,81235,Hinsdale,Lake city,https://www.countyhealthrankings.org/app/colorado/2021/rankings/hinsdale/county/outcomes/overall/snapshot
8,Colorado,CO,81252,Custer,Westcliffe,https://www.countyhealthrankings.org/app/colorado/2021/rankings/custer/county/outcomes/overall/snapshot
8,Colorado,CO,81320,Dolores,Cahone,https://www.countyhealthrankings.org/app/colorado/2021/rankings/dolores/county/outcomes/overall/snapshot
8,Colorado,CO,81321,Montezuma,Cortez,https://www.countyhealthrankings.org/app/colorado/2021/rankings/montezuma/county/outcomes/overall/snapshot
8,Colorado,CO,81325,San Miguel,Egnar,https://www.countyhealthrankings.org/app/colorado/2021/rankings/san-miguel/county/outcomes/overall/snapshot
8,Colorado,CO,81401,Montrose,Montrose,https://www.countyhealthrankings.org/app/colorado/2021/rankings/montrose/county/outcomes/overall/snapshot
8,Colorado,CO,81410,Delta,Austin,https://www.countyhealthrankings.org/app/colorado/2021/rankings/delta/county/outcomes/overall/snapshot
8,Colorado,CO,81427,Ouray,Ouray,https://www.countyhealthrankings.org/app/colorado/2021/rankings/ouray/county/outcomes/overall/snapshot
8,Colorado,CO,81433,San Juan,Silverton,https://www.countyhealthrankings.org/app/colorado/2021/rankings/san-juan/county/outcomes/overall/snapshot
8,Colorado,CO,81501,Mesa,Grand junction,https://www.countyhealthrankings.org/app/colorado/2021/rankings/mesa/county/outcomes/overall/snapshot
8,Colorado,CO,81601,Garfield,Glenwood springs,https://www.countyhealthrankings.org/app/colorado/2021/rankings/garfield/county/outcomes/overall/snapshot
8,Colorado,CO,81610,Moffat,Dinosaur,https://www.countyhealthrankings.org/app/colorado/2021/rankings/moffat/county/outcomes/overall/snapshot
8,Colorado,CO,81611,Pitkin,Aspen,https://www.countyhealthrankings.org/app/colorado/2021/rankings/pitkin/county/outcomes/overall/snapshot
8,Colorado,CO,81641,Rio Blanco,Meeker,https://www.countyhealthrankings.org/app/colorado/2021/rankings/rio-blanco/county/outcomes/overall/snapshot
9,Connecticut,CT,06001,Hartford,Avon,https://www.countyhealthrankings.org/app/connecticut/2021/rankings/hartford/county/outcomes/overall/snapshot
9,Connecticut,CT,06018,Litchfield,Canaan,https://www.countyhealthrankings.org/app/connecticut/2021/rankings/litchfield/county/outcomes/overall/snapshot
9,Connecticut,CT,06029,Tolland,Ellington,https://www.countyhealthrankings.org/app/connecticut/2021/rankings/tolland/county/outcomes/overall/snapshot
9,Connecticut,CT,06226,Windham,Willimantic,https://www.countyhealthrankings.org/app/connecticut/2021/rankings/windham/county/outcomes/overall/snapshot
9,Connecticut,CT,06249,New London,Lebanon,https://www.countyhealthrankings.org/app/connecticut/2021/rankings/new-london/county/outcomes/overall/snapshot
9,Connecticut,CT,06401,New Haven,Ansonia,https://www.countyhealthrankings.org/app/connecticut/2021/rankings/new-haven/county/outcomes/overall/snapshot
9,Connecticut,CT,06409,Middlesex,Centerbrook,https://www.countyhealthrankings.org/app/connecticut/2021/rankings/middlesex/county/outcomes/overall/snapshot
9,Connecticut,CT,06430,Fairfield,Fairfield,https://www.countyhealthrankings.org/app/connecticut/2021/rankings/fairfield/county/outcomes/overall/snapshot
10,Delaware,DE,19701,New Castle,Bear,https://www.countyhealthrankings.org/app/delaware/2021/rankings/new-castle/county/outcomes/overall/snapshot
10,Delaware,DE,19901,Kent,Dover,https://www.countyhealthrankings.org/app/delaware/2021/rankings/kent/county/outcomes/overall/snapshot
10,Delaware,DE,19930,Sussex,Bethany beach,https://www.countyhealthrankings.org/app/delaware/2021/rankings/sussex/county/outcomes/overall/snapshot
11,District of columbia,DC,20001,District of Columbia,Washington,https://www.countyhealthrankings.org/app/district-of-columbia/2021/rankings/district-of-columbia/county/outcomes/overall/snapshot
12,Florida,FL,32008,Suwannee,Branford,https://www.countyhealthrankings.org/app/florida/2021/rankings/suwannee/county/outcomes/overall/snapshot
12,Florida,FL,32009,Nassau,Bryceville,https://www.countyhealthrankings.org/app/florida/2021/rankings/nassau/county/outcomes/overall/snapshot
12,Florida,FL,32033,St. Johns,Elkton,https://www.countyhealthrankings.org/app/florida/2021/rankings/st-johns/county/outcomes/overall/snapshot
12,Florida,FL,32040,Baker,Glen saint mary,https://www.countyhealthrankings.org/app/florida/2021/rankings/baker/county/outcomes/overall/snapshot
12,Florida,FL,32044,Bradford,Hampton,https://www.countyhealthrankings.org/app/florida/2021/rankings/bradford/county/outcomes/overall/snapshot
12,Florida,FL,32052,Hamilton,Jasper,https://www.countyhealthrankings.org/app/florida/2021/rankings/hamilton/county/outcomes/overall/snapshot
12,Florida,FL,32110,Flagler,Bunnell,https://www.countyhealthrankings.org/app/florida/2021/rankings/flagler/county/outcomes/overall/snapshot
12,Florida,FL,32112,Putnam,Crescent city,https://www.countyhealthrankings.org/app/florida/2021/rankings/putnam/county/outcomes/overall/snapshot
12,Florida,FL,32114,Volusia,Daytona beach,https://www.countyhealthrankings.org/app/florida/2021/rankings/volusia/county/outcomes/overall/snapshot
12,Florida,FL,32202,Duval,Jacksonville,https://www.countyhealthrankings.org/app/florida/2021/rankings/duval/county/outcomes/overall/snapshot
12,Florida,FL,32301,Leon,Tallahassee,https://www.countyhealthrankings.org/app/florida/2021/rankings/leon/county/outcomes/overall/snapshot
12,Florida,FL,32321,Liberty,Bristol,https://www.countyhealthrankings.org/app/florida/2021/rankings/liberty/county/outcomes/overall/snapshot
12,Florida,FL,32324,Gadsden,Chattahoochee,https://www.countyhealthrankings.org/app/florida/2021/rankings/gadsden/county/outcomes/overall/snapshot
12,Florida,FL,32327,Wakulla,Crawfordville,https://www.countyhealthrankings.org/app/florida/2021/rankings/wakulla/county/outcomes/overall/snapshot
12,Florida,FL,32347,Taylor,Perry,https://www.countyhealthrankings.org/app/florida/2021/rankings/taylor/county/outcomes/overall/snapshot
12,Florida,FL,32401,Bay,Panama city,https://www.countyhealthrankings.org/app/florida/2021/rankings/bay/county/outcomes/overall/snapshot
12,Florida,FL,32422,Walton,Argyle,https://www.countyhealthrankings.org/app/florida/2021/rankings/walton/county/outcomes/overall/snapshot
12,Florida,FL,32425,Holmes,Bonifay,https://www.countyhealthrankings.org/app/florida/2021/rankings/holmes/county/outcomes/overall/snapshot
12,Florida,FL,32456,Gulf,Port saint joe,https://www.countyhealthrankings.org/app/florida/2021/rankings/gulf/county/outcomes/overall/snapshot
12,Florida,FL,32531,Okaloosa,Baker,https://www.countyhealthrankings.org/app/florida/2021/rankings/okaloosa/county/outcomes/overall/snapshot
12,Florida,FL,32561,Santa Rosa,Gulf breeze,https://www.countyhealthrankings.org/app/florida/2021/rankings/santa-rosa/county/outcomes/overall/snapshot
12,Florida,FL,32601,Alachua,Gainesville,https://www.countyhealthrankings.org/app/florida/2021/rankings/alachua/county/outcomes/overall/snapshot
12,Florida,FL,32619,Gilchrist,Bell,https://www.countyhealthrankings.org/app/florida/2021/rankings/gilchrist/county/outcomes/overall/snapshot
12,Florida,FL,32621,Levy,Bronson,https://www.countyhealthrankings.org/app/florida/2021/rankings/levy/county/outcomes/overall/snapshot
